Location number,Month,State,Gross revenue,Fixed cost,Variable cost,Rental cost,Number of products,Owned
273,4,CA,34708161.33,5935685.85,18419994.93,235940,4582,FALSE
273,5,CA,33435283.23,6137314.37,17112416.65,235940,4582,FALSE
273,6,CA,43644936.1,7222375.64,22523692.57,235940,4582,FALSE
273,7,CA,36025068.24,6474312.75,17976411.65,235940,4582,FALSE
273,8,CA,35613821.2,6696173.76,16739430.48,235940,4582,FALSE
273,9,CA,42918123.08,7084922.42,21571831.07,235940,4582,FALSE
273,10,CA,41606459.37,5769903.69,21349994.78,235940,4582,FALSE
273,11,CA,32903403.27,5381849.08,16715608.38,235940,4582,FALSE
273,12,CA,46257154.81,7344519.13,24226262.16,235940,4582,FALSE
274,1,IL,14043812.94,3800502.3,7044296.43,124200,4501,FALSE
274,2,IL,16991922.73,3718464.36,8307018.83,124200,4501,FALSE
274,3,IL,19513370.98,4061626.24,9585327.79,124200,4501,FALSE
274,4,IL,18918645,4027686.85,9737760.77,124200,4501,FALSE
274,5,IL,17267734.12,4049881.06,8916259.57,124200,4501,FALSE
274,6,IL,19313731.16,4532308.07,10106043.42,124200,4501,FALSE
274,7,IL,14524071.66,3646763.17,7292969.01,124200,4501,FALSE
274,8,IL,14618650.02,3451643.29,8038486.04,124200,4501,FALSE
274,9,IL,17241009.2,4373846.45,8449181.74,124200,4501,FALSE
274,10,IL,15346762.14,2794982.27,7701291,124200,4501,FALSE
274,11,IL,15225217.45,2412621.1,6352905.28,124200,4501,FALSE
274,12,IL,16160920.11,3927451.76,7974452.47,124200,4501,FALSE
275,1,CA,30561137.89,7175369.39,15636686.52,141090,4663,FALSE
275,2,CA,26159325.79,5440086.55,13621639.09,141090,4663,FALSE
275,3,CA,25734517.24,5662090.21,12796850.12,141090,4663,FALSE
275,4,CA,25656944.63,4655304.06,12560793.37,141090,4663,FALSE
275,5,CA,33132020.44,5249768.16,14174493.32,141090,4663,FALSE
275,6,CA,43242795.25,6597643.78,22034824.73,141090,4663,FALSE
275,7,CA,24460194.57,4710786.56,12110350.89,141090,4663,FALSE
275,8,CA,29949315.83,5357132.71,14396427.53,141090,4663,FALSE
275,9,CA,41777545.56,6998891.04,21036166.44,141090,4663,FALSE
275,10,CA,30786552.05,5147953.05,15664725.02,141090,4663,FALSE
275,11,CA,27391897.23,5458559,13587626.05,141090,4663,FALSE
275,12,CA,41425860.37,6781848.8,21212440.72,141090,4663,FALSE
276,1,TX,76807760.05,11949612.29,41074502.34,547010,4546,FALSE
276,2,TX,83849069.59,11848080.62,44729209.32,547010,4546,FALSE
276,3,TX,113222471,15464208.26,59314880.57,547010,4546,FALSE
276,4,TX,76782509.57,13013573.97,39959513.73,547010,4546,FALSE
276,5,TX,91778973.8,12774035.23,49258807.9,547010,4546,FALSE
276,6,TX,104392314,16562052.68,54110367.65,547010,4546,FALSE
276,7,TX,81342506.35,14136051.47,42460387.49,547010,4546,FALSE
276,8,TX,82577790.69,12998009.58,42672553.09,547010,4546,FALSE
276,9,TX,111212383.7,16392821.26,58207839.64,547010,4546,FALSE
276,10,TX,85492921.12,13687846.32,44539407.87,547010,4546,FALSE
276,11,TX,79834249.27,14259514.83,41194295.66,547010,4546,FALSE
276,12,TX,101594120.5,16134788.69,55964831.95,547010,4546,FALSE
277,1,CA,24086003.33,5552286.46,13968388.75,108330,4483,FALSE
277,2,CA,27317643.11,5822827.53,14095167.01,108330,4483,FALSE
277,3,CA,25556717.83,5166560.42,12464948.1,108330,4483,FALSE
277,4,CA,20143998.99,4521481.51,10564768.38,108330,4483,FALSE
277,5,CA,24571632.48,4207948.47,13185292.16,108330,4483,FALSE
277,6,CA,25573425.72,6198732.37,13486262.49,108330,4483,FALSE
277,7,CA,17542900.94,4682495.7,9972398.02,108330,4483,FALSE
277,8,CA,17469043.06,4557687.72,9567566.18,108330,4483,FALSE
277,9,CA,22697530.29,5536498.16,12189991.9,108330,4483,FALSE
277,10,CA,20258645.86,4790182.69,10902034.72,108330,4483,FALSE
277,11,CA,22699051.92,4796954.86,11649865.42,108330,4483,FALSE
277,12,CA,28555430.38,6061765.51,15371775.61,108330,4483,FALSE
278,1,TX,30733159.16,7195922.39,15809448.04,197920,4528,FALSE
278,2,TX,35943064.99,6807524.73,17995396.81,197920,4528,FALSE
278,3,TX,39207646.8,7335295.27,19543772.91,197920,4528,FALSE
278,4,TX,33596999.89,6095496.86,17241469.48,197920,4528,FALSE
278,5,TX,26833614.91,5705925.44,13301140.11,197920,4528,FALSE
278,6,TX,36172772.05,6937014.36,17744160.44,197920,4528,FALSE
278,7,TX,33902673.91,6265197.17,17122457.99,197920,4528,FALSE
278,8,TX,27640444.04,6006875.15,14356415.46,197920,4528,FALSE
278,9,TX,36127053.76,7020132.03,17614644.73,197920,4528,FALSE
278,10,TX,30887909.99,5697362.24,15581250.61,197920,4528,FALSE
278,11,TX,34445349.95,5879291.28,17015617.49,197920,4528,FALSE
278,12,TX,36362248.1,7253891.36,18104279.76,197920,4528,FALSE
279,1,TX,22979075.54,6106406.94,12624626.23,156150,4401,FALSE
279,2,TX,31252933.84,6505231.6,16586122.1,156150,4401,FALSE
279,3,TX,23983063.53,6476345.44,14883644.91,156150,4401,FALSE
279,4,TX,34846591.98,5977322.63,18093199.35,156150,4401,FALSE
279,5,TX,28146104.62,7680006.13,14669080.71,156150,4401,FALSE
279,6,TX,39415624.49,7318008.45,20251395.02,156150,4401,FALSE
279,7,TX,23441996.89,5467986.4,12988528.78,156150,4401,FALSE
279,8,TX,23646244.4,6834395.95,13088632.16,156150,4401,FALSE
279,9,TX,28432602.4,7072692.81,17421983.35,156150,4401,FALSE
279,10,TX,26892624.43,5633360.84,11702463.1,156150,4401,FALSE
279,11,TX,22922019.3,5316276.04,13195087.26,156150,4401,FALSE
279,12,TX,36425657.55,6661565.17,19054312.02,156150,4401,FALSE
280,1,CA,20988609.64,4912589.76,11499561.4,153860,4333,FALSE
280,2,CA,21299408.76,3858776.47,11714746.6,153860,4333,FALSE
280,3,CA,24827793.46,3548917.3,14421722.51,153860,4333,FALSE
280,4,CA,16986144.3,3277849.71,11132980.94,153860,4333,FALSE
280,5,CA,9844018.071,4421619.86,6806997.96,153860,4333,FALSE
280,6,CA,12815600.02,4361828.75,10351074.29,153860,4333,FALSE
280,7,CA,16251063.92,3739716.93,7710970.75,153860,4333,FALSE
280,8,CA,20840696.8,5333939.45,8908705.32,153860,4333,FALSE
280,9,CA,25440289.99,6320693.09,12454437.67,153860,4333,FALSE
280,10,CA,20679724.14,5644325.76,11556028.22,153860,4333,FALSE
280,11,CA,26837968.12,5020207.16,16023997.75,153860,4333,FALSE
280,12,CA,30328196.07,6676562.69,19473130.64,153860,4333,FALSE
281,1,CO,27964365.9,5319655.28,13507451.97,0,4738,TRUE
281,2,CO,27988720.86,5279115.67,14201238.53,0,4738,TRUE
281,3,CO,38410707.74,6478311.42,18747200.23,0,4738,TRUE
281,4,CO,31254842.63,5180137.86,16033740.64,0,4738,TRUE
281,5,CO,30609044.77,4995312.29,15211871.49,0,4738,TRUE
281,6,CO,32047807.39,6320641.82,15307693.39,0,4738,TRUE
281,7,CO,24337949.09,4953620.08,11929941.7,0,4738,TRUE
281,8,CO,25760785.94,5087882.71,12580835.88,0,4738,TRUE
281,9,CO,36643550.15,6099245.41,17881232.02,0,4738,TRUE
281,10,CO,20615090.41,4427029.45,10231448.9,0,4738,TRUE
281,11,CO,18522596.43,4370594.8,8625683.41,0,4738,TRUE
281,12,CO,27061913.94,5436979.83,13324074.92,0,4738,TRUE
282,1,CA,12725795.59,3302779.57,5914351.1,81250,4523,FALSE
282,2,CA,14244595.98,3393087.08,6834361.12,81250,4523,FALSE
282,3,CA,17087788.73,3731066.38,7965229.8,81250,4523,FALSE
282,4,CA,14324583.61,3417020.13,6758047.45,81250,4523,FALSE
282,5,CA,13777290.34,3102421.2,6141025.33,81250,4523,FALSE
282,6,CA,16868427.43,4178558.89,7993592.03,81250,4523,FALSE
282,7,CA,12067571.36,3055156.92,5589943.62,81250,4523,FALSE
282,8,CA,13802288.98,3340841.28,6195565.17,81250,4523,FALSE
282,9,CA,14895772.14,3955133.58,7215885.3,81250,4523,FALSE
282,10,CA,11231151.86,2844268.6,5038438.27,81250,4523,FALSE
282,11,CA,12599001.94,3084983.15,5664382.86,81250,4523,FALSE
282,12,CA,14095124.01,3852332.05,7163978.67,81250,4523,FALSE
283,1,WA,10360808.13,4530136.51,5859677.09,128960,4298,FALSE
283,2,WA,11580865.37,5716936.91,6132275.59,128960,4298,FALSE
283,3,WA,13706254.33,4822292.32,6841401.72,128960,4298,FALSE
283,4,WA,11653218.46,3603979.88,5769618.77,128960,4298,FALSE
283,5,WA,11959529.64,4038866.73,6236598.83,128960,4298,FALSE
283,6,WA,18719673.5,5933366.45,9338786.29,128960,4298,FALSE
283,7,WA,8873110.074,4543850.72,4260122.51,128960,4298,FALSE
283,8,WA,16585059.43,4856620.25,8476990.55,128960,4298,FALSE
283,9,WA,23621677.2,5641672.66,11744433,128960,4298,FALSE
283,10,WA,21000192.51,4672083.04,10515687.53,128960,4298,FALSE
283,11,WA,20548265.98,5126450.85,11009896.72,128960,4298,FALSE
283,12,WA,26358126.43,6480519.9,13655078.26,128960,4298,FALSE
284,1,GA,9746308.584,4000854.02,5377937.11,133480,4442,FALSE
284,2,GA,14788007.31,3522311.14,8243973.83,133480,4442,FALSE
284,3,GA,15283286.56,4002001.13,8446995.04,133480,4442,FALSE
284,4,GA,11770002.97,3457201.06,6981719.67,133480,4442,FALSE
284,5,GA,10883799.75,3419540.59,5908040.76,133480,4442,FALSE
284,6,GA,14968508.87,4679269.18,7902863.02,133480,4442,FALSE
284,7,GA,15127925.72,3107492.4,8361834.01,133480,4442,FALSE
284,8,GA,17082247.32,4182419.75,5971585.77,133480,4442,FALSE
284,9,GA,15601855.68,3970208.29,7770625.44,133480,4442,FALSE
284,10,GA,12883948.7,3661658.89,6723470.08,133480,4442,FALSE
284,11,GA,10600426.18,3741277.11,5298754.99,133480,4442,FALSE
284,12,GA,17173586.85,4550383.86,8802807.33,133480,4442,FALSE
285,1,IL,32608644.48,6677431.39,16315194.16,132150,4710,FALSE
285,2,IL,33739470.61,6273525.56,16926627.87,132150,4710,FALSE
285,3,IL,43330559.6,7151344.36,22015676.8,132150,4710,FALSE
285,4,IL,35476327.78,5777384.21,18058714.94,132150,4710,FALSE
285,5,IL,30688586.26,5199275.8,16051135.89,132150,4710,FALSE
285,6,IL,37531568.3,6075410.79,18995190.67,132150,4710,FALSE
285,7,IL,32166021.96,5921505.13,16333607.14,132150,4710,FALSE
285,8,IL,33934082.53,6040116.65,16031946.3,132150,4710,FALSE
285,9,IL,40785780.27,7127852.18,19605459.23,132150,4710,FALSE
285,10,IL,33750919.71,6100850.46,16065780.36,132150,4710,FALSE
285,11,IL,31660815.25,5944253.06,15267998.98,132150,4710,FALSE
285,12,IL,35444279.35,6038928.53,16613893.38,132150,4710,FALSE
286,1,CA,12727678.29,3545873.14,6638619.42,83430,4350,FALSE
286,2,CA,11500333.83,3092606.48,5783957.27,83430,4350,FALSE
286,3,CA,11927826.73,4429967.54,5984393.81,83430,4350,FALSE
286,4,CA,11150693.66,3128576.04,5882351.73,83430,4350,FALSE
286,5,CA,12373020.14,3090455.93,6465370.17,83430,4350,FALSE
286,6,CA,16445314.63,3949277.59,8636754.33,83430,4350,FALSE
286,7,CA,12746263.55,3498785.78,6566304.58,83430,4350,FALSE
286,8,CA,13761256.76,3594032.53,6552976.29,83430,4350,FALSE
286,9,CA,17068218.8,4489141.13,7933173.32,83430,4350,FALSE
286,10,CA,14024336.99,3719350.42,6882504.68,83430,4350,FALSE
286,11,CA,9417667.553,3420068.96,4933499.77,83430,4350,FALSE
286,12,CA,8534232.139,4538129.6,5045412.76,83430,4350,FALSE
287,1,CA,24726478.71,5746529.79,12884501.1,123330,4417,FALSE
287,2,CA,26332527.33,4929297.9,12606322.29,123330,4417,FALSE
287,3,CA,25827770.62,6350165.71,13587858.98,123330,4417,FALSE
287,4,CA,18781653.88,4705391.59,10244886.42,123330,4417,FALSE
287,5,CA,12601844.6,3855935.35,6926650.25,123330,4417,FALSE
287,6,CA,18940271.75,4084954.98,9097175.66,123330,4417,FALSE
287,7,CA,16858521.34,3636478.74,8181462.54,123330,4417,FALSE
287,8,CA,13503484.73,3485963.3,7346028.01,123330,4417,FALSE
287,9,CA,14365036.9,4350845.16,7526130.69,123330,4417,FALSE
287,10,CA,13745272.17,3639914.98,7562613.02,123330,4417,FALSE
287,11,CA,11626928.98,3519920.99,6272861.39,123330,4417,FALSE
287,12,CA,11314586.12,4472581.32,6004183.17,123330,4417,FALSE
288,1,NJ,10900187.2,3466129.9,6605611.54,128850,4231,FALSE
288,2,NJ,10054055.35,3643901.46,5988614.4,128850,4231,FALSE
288,3,NJ,14135422.28,5935061.51,8237853.85,128850,4231,FALSE
288,4,NJ,9711616.085,4007960.63,5784445.2,128850,4231,FALSE
288,5,NJ,12814255.71,4118108.8,7860857.13,128850,4231,FALSE
288,6,NJ,12769543.04,4453199.7,7371517.92,128850,4231,FALSE
288,7,NJ,12818098.17,3984156.44,7472598.29,128850,4231,FALSE
288,8,NJ,10966610.73,3802214.52,6421861.79,128850,4231,FALSE
288,9,NJ,18514057.76,4939863.15,10346419.3,128850,4231,FALSE
288,10,NJ,17367571.87,3878671.84,10285986.9,128850,4231,FALSE
288,11,NJ,14382586.64,4319633.85,8159188.73,128850,4231,FALSE
288,12,NJ,13004965.78,4496286.01,7664348.14,128850,4231,FALSE
289,1,GA,31649937.79,7287313.5,17323643.71,140230,4565,FALSE
289,2,GA,31715665.67,5883612.6,16172824.27,140230,4565,FALSE
289,3,GA,34925256.86,7015942.19,18519979.3,140230,4565,FALSE
289,4,GA,27760183.22,5788169.55,14888759.19,140230,4565,FALSE
289,5,GA,23267085.79,6067531.78,12401696.93,140230,4565,FALSE
289,6,GA,27734656.52,6990268.92,14910985.51,140230,4565,FALSE
289,7,GA,30249711.94,6230421.66,17162435.57,140230,4565,FALSE
289,8,GA,32459818.65,6468583.22,18050056.17,140230,4565,FALSE
289,9,GA,37968170.66,7715147.21,20773522.98,140230,4565,FALSE
289,10,GA,27877475.11,5838094.84,15280893.88,140230,4565,FALSE
289,11,GA,25415872.54,5777629.39,14203418.89,140230,4565,FALSE
289,12,GA,33185500.39,7136796.31,19883310.58,140230,4565,FALSE
290,1,TX,62028475.04,10661508.72,31107950.65,206220,4636,FALSE
290,2,TX,63350415.69,10879063.68,30702548.41,206220,4636,FALSE
290,3,TX,68906638.46,11330992.71,34261358.18,206220,4636,FALSE
290,4,TX,59936195.18,10251483.73,28403384.06,206220,4636,FALSE
290,5,TX,63930732.38,9537241.57,31318314.34,206220,4636,FALSE
290,6,TX,82202751.95,13152433.53,40987555.26,206220,4636,FALSE
290,7,TX,56697928.7,9609328.99,26920817.72,206220,4636,FALSE
290,8,TX,58901792.16,9924830.4,28743824.09,206220,4636,FALSE
290,9,TX,78597043.57,13217177.91,38896683.01,206220,4636,FALSE
290,10,TX,61953406.01,10634002.74,30613574.68,206220,4636,FALSE
290,11,TX,73706712.02,11826394.38,36300150.68,206220,4636,FALSE
290,12,TX,80197025.04,13782780.25,39734296.89,206220,4636,FALSE
291,1,TX,11244271.01,3998448.49,6208172.17,133400,4141,FALSE
291,2,TX,13044686.08,3401096.96,7243417.75,133400,4141,FALSE
291,3,TX,15276777.05,4601086.6,8202280.07,133400,4141,FALSE
291,4,TX,12997480.06,4286381.14,7123640.6,133400,4141,FALSE
291,5,TX,12224090.56,4029784.77,6339904.26,133400,4141,FALSE
291,6,TX,12248833.63,4933921.35,6862136.12,133400,4141,FALSE
291,7,TX,13523052.71,4218932.77,7042226.02,133400,4141,FALSE
291,8,TX,16857714.29,3948603.34,8772395.34,133400,4141,FALSE
291,9,TX,15882093.71,4744500.02,8606959.02,133400,4141,FALSE
291,10,TX,10291822.72,3904406.11,5628315.66,133400,4141,FALSE
291,11,TX,11379426.67,3532093.36,6156279.14,133400,4141,FALSE
291,12,TX,14287795.18,5548335.45,7237796.05,133400,4141,FALSE
292,1,GA,14666202.25,5647208.44,7234870.87,0,4720,TRUE
292,2,GA,16976797.22,6763789.16,8241421.34,0,4720,TRUE
292,3,GA,32503941.97,7011665.1,17021193.35,0,4720,TRUE
292,4,GA,23663747.46,5033621.47,12369862.25,0,4720,TRUE
292,5,GA,21759075.02,4775877.21,11097986.85,0,4720,TRUE
292,6,GA,25034351.57,6154810.89,12740273.54,0,4720,TRUE
292,7,GA,25447750.8,5276394.53,13028935.1,0,4720,TRUE
292,8,GA,28563997.91,5144788.96,15348985.29,0,4720,TRUE
292,9,GA,37830649.1,6477550.89,20825735.15,0,4720,TRUE
292,10,GA,29385028.67,5457329.78,15149248.43,0,4720,TRUE
292,11,GA,30072565.86,6202299.82,16158852.13,0,4720,TRUE
292,12,GA,46423732.91,7058696.23,25767823.25,0,4720,TRUE
293,1,NJ,30089774.5,6841707.23,16813634.02,109540,4618,FALSE
293,2,NJ,32951230.83,5958275.94,18709628.76,109540,4618,FALSE
293,3,NJ,40209265.79,7495202.56,21864584.2,109540,4618,FALSE
293,4,NJ,31759897.07,5724213.53,16733369.46,109540,4618,FALSE
293,5,NJ,31473744.43,6112935.83,16581662.82,109540,4618,FALSE
293,6,NJ,37525645.57,7641670.3,19937432.35,109540,4618,FALSE
293,7,NJ,25891749.48,6322359.72,14186262.25,109540,4618,FALSE
293,8,NJ,27741531.38,5881170.49,15639316.1,109540,4618,FALSE
293,9,NJ,37987447.39,6880736.32,20979075.42,109540,4618,FALSE
293,10,NJ,23793098.02,5195922.66,13546805.15,109540,4618,FALSE
293,11,NJ,29791386.35,5426030.81,16987882.2,109540,4618,FALSE
293,12,NJ,36003849.57,7250189.77,20204115.95,109540,4618,FALSE
294,1,TX,26903847.04,6325682.24,14137326.93,183910,4444,FALSE
294,2,TX,31102627.33,5649298.9,16362647.08,183910,4444,FALSE
294,3,TX,35761855.39,7502344.52,18634594.45,183910,4444,FALSE
294,4,TX,31730876.55,6496186.18,17052079.54,183910,4444,FALSE
294,5,TX,30333885.79,5960763.46,16290117.47,183910,4444,FALSE
294,6,TX,34916148.34,7541721.78,17929246.52,183910,4444,FALSE
294,7,TX,26777804.9,6189898.96,14632068.96,183910,4444,FALSE
294,8,TX,26650975.78,5587394.72,14551796.39,183910,4444,FALSE
294,9,TX,33924448.53,5798699.68,18582534.46,183910,4444,FALSE
294,10,TX,31821822.09,5396001.14,16886090.59,183910,4444,FALSE
294,11,TX,25701002.72,5497266.53,15614185.33,183910,4444,FALSE
294,12,TX,37313218.12,6469379.51,20310945.89,183910,4444,FALSE
295,1,WA,14493362.3,3595644.58,6975768.84,103130,4444,FALSE
295,2,WA,15832360.65,3327724.54,7536997.2,103130,4444,FALSE
295,3,WA,21763369.7,4191261.59,10460131.99,103130,4444,FALSE
295,4,WA,13477219.18,3227796.84,5732898.91,103130,4444,FALSE
295,5,WA,13477853.18,3280852.54,6197829.35,103130,4444,FALSE
295,6,WA,15221576.35,3838473.56,7201217.57,103130,4444,FALSE
295,7,WA,10497183.8,3326263.68,5752014.05,103130,4444,FALSE
295,8,WA,13445651.63,3297054.07,6649911.48,103130,4444,FALSE
295,9,WA,15494810.8,3869711.45,8039542.74,103130,4444,FALSE
295,10,WA,15113524.73,3153789.64,7155406.02,103130,4444,FALSE
295,11,WA,10293284.56,3202732.66,5296304.67,103130,4444,FALSE
295,12,WA,17578722.14,3977823.96,9363855.23,103130,4444,FALSE
296,1,CA,26593729.49,6356819.36,14839385.68,147860,4437,FALSE
296,2,CA,29849188.16,6806687.65,16777141.73,147860,4437,FALSE
296,3,CA,29205453.34,6409379.03,15877138.3,147860,4437,FALSE
296,4,CA,22729957.43,5289383.24,12333735.91,147860,4437,FALSE
296,5,CA,22098069.95,5004311.7,12420011.36,147860,4437,FALSE
296,6,CA,25174907.01,6807594.59,13759915.33,147860,4437,FALSE
296,7,CA,21292468.63,5671306.27,10674384.82,147860,4437,FALSE
296,8,CA,28712786.16,5648975.08,15052465.83,147860,4437,FALSE
296,9,CA,27135870.44,6601164.62,13982823.35,147860,4437,FALSE
296,10,CA,25374747.6,5090860.35,13943070.42,147860,4437,FALSE
296,11,CA,25353625.1,4983198.84,13385803.11,147860,4437,FALSE
296,12,CA,35859561.14,7794913.87,19561301.96,147860,4437,FALSE
297,1,CO,21707046.08,4028595.19,11203705.26,229800,4514,FALSE
297,2,CO,18989288.41,3893356,9872745.72,229800,4514,FALSE
297,3,CO,30398192.66,4395663.71,15203867.68,229800,4514,FALSE
297,4,CO,15263741.31,4206564.5,7596940.21,229800,4514,FALSE
297,5,CO,18976111.55,3618209.59,8756729.08,229800,4514,FALSE
297,6,CO,21383912.05,4571907.44,11121952.51,229800,4514,FALSE
297,7,CO,20379762.96,3237146.36,9680430.66,229800,4514,FALSE
297,8,CO,21806189.19,3692301.88,11122616.6,229800,4514,FALSE
297,9,CO,26592417.11,4384754.75,13191641.12,229800,4514,FALSE
297,10,CO,21453718.43,3840247.65,11024070.78,229800,4514,FALSE
297,11,CO,18727323.89,4347806.05,9412242.67,229800,4514,FALSE
297,12,CO,23430421.23,5161105.98,11388163.49,229800,4514,FALSE
298,1,IL,5676647.606,2126044.2,3064035.91,82390,4180,FALSE
298,2,IL,10008883.66,1724044.36,5689847.93,82390,4180,FALSE
298,3,IL,8150023.638,3199587.56,4712151.98,82390,4180,FALSE
298,4,IL,7671129.645,2407357.31,4292413.56,82390,4180,FALSE
298,5,IL,8004920.44,2344419.88,4960451.77,82390,4180,FALSE
298,6,IL,9820274.903,2839781.52,5287291.25,82390,4180,FALSE
298,7,IL,4509536.205,1818790.75,2504439.94,82390,4180,FALSE
298,8,IL,9366162.299,2574037.34,5525084.7,82390,4180,FALSE
298,9,IL,9172090.436,2824318.54,5159252.15,82390,4180,FALSE
298,10,IL,8794603.911,1897128.29,5191300.04,82390,4180,FALSE
298,11,IL,5137725.931,2437925.92,3368131.79,82390,4180,FALSE
298,12,IL,11916732.99,3024851.62,7065880.55,82390,4180,FALSE
299,1,IL,26962367.84,5687919.37,14106748.18,191440,4548,FALSE
299,2,IL,22083277.95,5182223.36,11582608.33,191440,4548,FALSE
299,3,IL,29945695.93,6105290.2,15797043.4,191440,4548,FALSE
299,4,IL,31077654.35,5581380.97,16061332.7,191440,4548,FALSE
299,5,IL,32522620.74,5447249.24,15791426.1,191440,4548,FALSE
299,6,IL,34328443.54,7009119.83,18318709.49,191440,4548,FALSE
299,7,IL,28526977.12,5836791.86,14691202.59,191440,4548,FALSE
299,8,IL,30802706.5,5408504.81,16058236.04,191440,4548,FALSE
299,9,IL,37101276.61,7377793.29,19195752.11,191440,4548,FALSE
299,10,IL,29454547.41,5279161.54,15981561.37,191440,4548,FALSE
299,11,IL,24767467,5870334.46,13150822.17,191440,4548,FALSE
299,12,IL,33746956.51,7204955.72,17975075.76,191440,4548,FALSE
300,1,TX,84091193.97,13193237.76,43806552.99,0,4736,TRUE
300,2,TX,88595803.71,12903471.38,45710565.76,0,4736,TRUE
300,3,TX,81707769.83,14975297.44,42690453.6,0,4736,TRUE
300,4,TX,83155014.71,12324215.38,41898652.43,0,4736,TRUE
300,5,TX,85430636.13,13071247.11,42617854.94,0,4736,TRUE
300,6,TX,114143533.9,17783439.89,53131804.47,0,4736,TRUE
300,7,TX,82373355.11,13664248.48,35690919.31,0,4736,TRUE
300,8,TX,86568839.39,12715806.38,42509081.18,0,4736,TRUE
300,9,TX,103843748.5,15989422.98,51083254.6,0,4736,TRUE
300,10,TX,91555969.45,13304415.71,44863767.52,0,4736,TRUE
300,11,TX,82225646.73,14632628.36,41043911.62,0,4736,TRUE
300,12,TX,105133745.9,16061880.58,54530810.9,0,4736,TRUE
301,1,TX,17335280.09,4283336.15,8563246.22,45290,4679,FALSE
301,2,TX,20169528.97,4007572.39,9838817.14,45290,4679,FALSE
301,3,TX,25061824.27,4760000.96,12148393.35,45290,4679,FALSE
301,4,TX,20969232.66,3841422.5,9130974.78,45290,4679,FALSE
301,5,TX,22325877.98,4126039.88,10239072.05,45290,4679,FALSE
301,6,TX,25259422.79,4983728.74,11476523.89,45290,4679,FALSE
301,7,TX,14825626.27,3940863.62,7063503.4,45290,4679,FALSE
301,8,TX,20396920.09,3927782.93,10338907.25,45290,4679,FALSE
301,9,TX,24112592.67,4463183.29,11837419.02,45290,4679,FALSE
301,10,TX,20702468.8,3359875.05,9961636.05,45290,4679,FALSE
301,11,TX,15911145.32,3033075.2,7692945.35,45290,4679,FALSE
301,12,TX,24141712.07,4422289.03,11896507.01,45290,4679,FALSE
302,1,TX,5140595.385,2857585.9,2401316.54,37370,4247,FALSE
302,2,TX,6668423.224,3505937.84,3804071.41,37370,4247,FALSE
302,3,TX,10863249.53,4307770.99,5746289.7,37370,4247,FALSE
302,4,TX,11908884.76,3754462.38,5741255.66,37370,4247,FALSE
302,5,TX,10031507.93,4296117.11,7939311,37370,4247,FALSE
302,6,TX,14736286.27,4726178.2,10840370.32,37370,4247,FALSE
302,7,TX,10282814.82,2766459.21,5010424.98,37370,4247,FALSE
302,8,TX,8805865.687,3228084.42,4429674.84,37370,4247,FALSE
302,9,TX,15096990.99,3659117.96,7336080.26,37370,4247,FALSE
302,10,TX,11227017.21,3299211.84,5925797.95,37370,4247,FALSE
302,11,TX,12877332.04,2850756.11,7276008.03,37370,4247,FALSE
302,12,TX,21045299.33,4223393.52,10697699.98,37370,4247,FALSE
303,1,TX,69383083.07,13428033.47,33186546.48,535910,4574,FALSE
303,2,TX,77779036.12,13262589.5,38612566.51,535910,4574,FALSE
303,3,TX,81401895.19,15102700.48,40227760.8,535910,4574,FALSE
303,4,TX,76919816.81,11661094.76,37334965.5,535910,4574,FALSE
303,5,TX,72450463.37,13316566.56,33169439.24,535910,4574,FALSE
303,6,TX,80280245.45,14556018.97,38857994.89,535910,4574,FALSE
303,7,TX,74679457.7,10249964.68,36124301.16,535910,4574,FALSE
303,8,TX,78112095.57,12301161.38,37879070.47,535910,4574,FALSE
303,9,TX,68692332.87,12503770.51,32476461.19,535910,4574,FALSE
303,10,TX,60295936.17,10140968.28,30136943.68,535910,4574,FALSE
303,11,TX,46668593.18,10041536.01,25379166.06,535910,4574,FALSE
303,12,TX,72650348.2,14345937.91,42616200.06,535910,4574,FALSE
304,1,TX,21173428.16,4959924.26,11290378.35,74980,4596,FALSE
304,2,TX,19983595.67,3483152.12,9412070.11,74980,4596,FALSE
304,3,TX,20477609.77,4433101.31,9893341.45,74980,4596,FALSE
304,4,TX,20957446.52,4283443.09,10380926.65,74980,4596,FALSE
304,5,TX,21333433.86,4369788.52,10358266.21,74980,4596,FALSE
304,6,TX,26695000.72,4829829.99,13697446.73,74980,4596,FALSE
304,7,TX,21631145.8,4240997.16,10563978.8,74980,4596,FALSE
304,8,TX,18937939.6,4496993.47,9002860.7,74980,4596,FALSE
304,9,TX,25620387.82,5409822.02,12684188.04,74980,4596,FALSE
304,10,TX,21556674.2,4336065.51,10497322.39,74980,4596,FALSE
304,11,TX,19817222,4389575.11,9542446.51,74980,4596,FALSE
304,12,TX,26956046.12,6080141.34,13495910.25,74980,4596,FALSE
305,1,TX,26161473.2,4852292.55,14342928.31,49490,4576,FALSE
305,2,TX,24215493.51,3979485.86,12001286.1,49490,4576,FALSE
305,3,TX,26155701.1,5891118.48,11347403.31,49490,4576,FALSE
305,4,TX,21725182.25,5021037.89,10988637.9,49490,4576,FALSE
305,5,TX,20663457.83,4870198.38,11293492.14,49490,4576,FALSE
305,6,TX,25041854.64,5779661.45,14439602.6,49490,4576,FALSE
305,7,TX,17174800.34,5092327.75,8108207.73,49490,4576,FALSE
